Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
394457,0.65552,-1.6959,7.05E-12,1.38E-14,5.59E-15
346402,0.65853,-1.6307,6.99E-12,1.40E-14,3.41E-14
366700,0.65915,-1.6371,6.99E-12,1.24E-14,3.04E-14
182861,0.6547,-1.5938,7.00E-12,1.19E-14,5.25E-14
394225,0.65185,-1.5974,7.02E-12,1.68E-14,5.01E-14
241523,0.68354,-1.3691,6.87E-12,-2.39E-15,5.35E-14
346689,0.67797,-1.3732,6.88E-12,2.65E-15,5.82E-14
366657,0.68227,-1.3729,6.88E-12,-1.07E-15,5.47E-14
394367,0.68745,-1.3745,6.88E-12,-1.01E-15,5.37E-14
346691,0.67713,-1.552,6.91E-12,3.45E-15,5.53E-14
366656,0.68227,-1.5523,6.91E-12,1.37E-15,5.42E-14
346694,0.59662,-0.339,-4.19E-13,-2.47E-15,1.69E-13
346697,0.59352,-0.34405,-4.05E-13,-3.96E-15,1.78E-13
182827,0.59252,-0.33978,-4.22E-13,-3.08E-15,1.82E-13
394358,0.58822,-0.33766,-4.28E-13,-3.22E-15,1.94E-13
346871,0.61059,-0.32517,-4.59E-13,-2.29E-15,1.32E-13
346879,0.61498,-0.31985,-4.72E-13,-3.28E-15,1.15E-13
366631,0.61576,-0.32401,-4.59E-13,-2.80E-15,1.14E-13
394339,0.61903,-0.3263,-4.46E-13,-3.32E-15,1.00E-13
346988,0.59999,-0.34888,-3.86E-13,-2.32E-15,1.55E-13
346991,0.59705,-0.34714,-3.92E-13,-2.71E-15,1.65E-13
346990,0.60056,-0.34501,-3.96E-13,-2.96E-15,1.56E-13
347113,0.59964,-0.28983,-5.92E-13,-2.99E-15,1.81E-13
347115,0.59665,-0.28815,-5.99E-13,-3.87E-15,1.94E-13
347114,0.60045,-0.28598,-6.08E-13,-3.43E-15,1.84E-13
347362,0.65555,-1.5898,7.00E-12,1.40E-14,5.54E-14
347359,0.65786,-1.5925,6.99E-12,9.65E-15,4.88E-14
394199,0.61953,-0.29653,-5.54E-13,-4.65E-15,1.05E-13
347457,0.61531,-0.30203,-5.40E-13,-3.19E-15,1.23E-13
394163,0.68538,-1.6728,6.98E-12,-1.60E-14,-2.48E-15
394162,0.61897,-0.26688,-6.79E-13,-4.29E-15,1.14E-13
347696,0.61458,-0.27229,-6.57E-13,-3.53E-15,1.35E-13
182881,0.61576,-0.26468,-6.93E-13,-3.16E-15,1.32E-13
347693,0.61498,-0.26054,-7.10E-13,-3.73E-15,1.36E-13
347689,0.61059,-0.26595,-6.88E-13,-2.97E-15,1.57E-13
347752,0.66373,-8.58E-02,7.83E-12,1.62E-14,5.08E-13
347748,0.66437,-8.10E-02,7.90E-12,1.00E-14,5.68E-13
347838,0.65426,-1.5096,6.98E-12,1.42E-14,6.68E-14
347843,0.66431,-1.6044,6.96E-12,6.53E-15,4.04E-14
347846,0.66355,-1.6098,6.96E-12,9.65E-15,3.91E-14
182889,0.66103,-1.6084,6.97E-12,1.08E-14,4.09E-14
347849,0.65655,-1.6032,6.99E-12,1.25E-14,4.16E-14
394139,0.65578,-1.6087,7.00E-12,1.56E-14,4.03E-14
394363,0.68797,-1.5541,6.90E-12,3.60E-16,5.27E-14
394124,0.61913,-0.23713,-8.28E-13,-5.88E-15,1.21E-13
348122,0.61446,-0.24171,-8.02E-13,-4.91E-15,1.46E-13
182898,0.6157,-0.23426,-8.46E-13,-4.03E-15,1.47E-13
348119,0.6152,-0.2309,-8.66E-13,-4.79E-15,1.51E-13
348114,0.61053,-0.23548,-8.40E-13,-3.82E-15,1.76E-13
348274,0.66298,-1.5543,6.95E-12,6.96E-15,5.75E-14
366454,0.65915,-1.5549,6.96E-12,1.29E-14,5.82E-14
224476,0.65915,-1.5512,6.96E-12,1.22E-14,5.75E-14
347971,0.65955,-1.5404,6.96E-12,9.60E-15,6.32E-14
366415,0.65915,-1.5474,6.96E-12,1.15E-14,5.96E-14
182939,0.65413,-1.5039,6.98E-12,1.96E-14,7.05E-14
348782,0.65795,-1.5039,6.96E-12,1.37E-14,7.01E-14
348803,0.59203,-0.18327,-1.21E-12,-5.50E-15,3.81E-13
348806,0.59662,-0.17851,-1.25E-12,-2.54E-15,3.65E-13
182943,0.59144,-0.17953,-1.24E-12,-4.35E-15,3.93E-13
348807,0.59189,-0.17169,-1.31E-12,-7.71E-15,4.12E-13
393984,0.5873,-0.17644,-1.27E-12,-1.07E-14,4.28E-13
393952,0.61905,-0.2075,-1.01E-12,-6.73E-15,1.39E-13
349039,0.61433,-0.21217,-9.76E-13,-5.85E-15,1.70E-13
182951,0.61543,-0.2045,-1.03E-12,-4.34E-15,1.71E-13
349036,0.61498,-0.20122,-1.06E-12,-5.70E-15,1.76E-13
349032,0.61026,-0.20589,-1.02E-12,-4.82E-15,2.08E-13
393948,0.67692,-0.15003,7.05E-12,5.12E-15,2.79E-13
349103,0.67028,-0.14804,7.10E-12,7.30E-15,2.45E-13
349108,0.67401,-0.14461,7.10E-12,5.62E-15,2.77E-13
366344,0.67406,-0.14742,7.09E-12,5.47E-15,2.67E-13
349272,0.59957,-0.14176,-1.59E-12,-4.88E-15,4.55E-13
349278,0.59645,-0.14026,-1.61E-12,-8.42E-15,5.03E-13
349276,0.6004,-0.13866,-1.64E-12,-8.97E-15,4.70E-13
349288,0.66298,-1.4647,6.94E-12,7.27E-15,7.23E-14
366304,0.65915,-1.4652,6.95E-12,1.11E-14,7.31E-14
241745,0.65915,-1.4615,6.95E-12,1.09E-14,7.16E-14
393854,0.65718,-1.6212,6.99E-12,1.84E-14,3.87E-14
349555,0.66539,-1.6163,6.96E-12,9.29E-15,3.65E-14
349548,0.66837,-1.6219,6.95E-12,4.77E-15,3.26E-14
182988,0.66324,-1.6195,6.97E-12,9.44E-15,3.58E-14
349557,0.66015,-1.6268,6.98E-12,1.39E-14,3.49E-14
349633,0.61061,-0.14731,-1.55E-12,-5.29E-15,3.21E-13
349639,0.615,-0.14169,-1.60E-12,-7.16E-15,2.86E-13
366272,0.61576,-0.14602,-1.56E-12,-5.76E-15,2.71E-13
393843,0.61908,-0.14823,-1.53E-12,-9.03E-15,2.25E-13
393809,0.61819,-2.93E-02,-5.63E-12,8.04E-14,2.20E-12
349815,0.60852,-2.78E-02,-4.81E-12,2.01E-14,2.86E-12
349824,0.6123,-2.30E-02,-5.68E-12,7.69E-14,3.11E-12
366246,0.61335,-2.65E-02,-5.61E-12,7.94E-14,2.70E-12
349829,0.61433,-3.83E-02,-4.51E-12,9.16E-15,1.67E-12
393780,0.61876,-0.11844,-1.94E-12,-1.25E-14,3.15E-13
349943,0.61457,-0.12407,-1.85E-12,-9.23E-15,3.59E-13
350076,0.65882,-0.10395,7.60E-12,1.51E-14,3.19E-13
366219,0.65882,-0.11142,7.51E-12,1.87E-14,2.80E-13
350092,0.59945,-0.23009,-8.86E-13,-3.59E-15,2.37E-13
350097,0.5965,-0.22836,-8.99E-13,-4.49E-15,2.55E-13
350095,0.60033,-0.22679,-9.06E-13,-5.98E-15,2.39E-13
350099,0.59943,-0.24486,-8.03E-13,-3.15E-15,2.25E-13
350103,0.59627,-0.2432,-8.17E-13,-4.43E-15,2.42E-13
350101,0.60008,-0.24163,-8.26E-13,-5.68E-15,2.25E-13
393758,0.6513,-1.4168,6.98E-12,2.56E-14,7.58E-14
183019,0.65413,-1.4142,6.97E-12,1.89E-14,7.83E-14
350105,0.65696,-1.4154,6.95E-12,1.19E-14,7.84E-14
350116,0.59956,-8.28E-02,-2.58E-12,-1.38E-14,9.57E-13
350125,0.59641,-8.12E-02,-2.59E-12,-1.22E-14,1.04E-12
350122,0.60035,-7.95E-02,-2.65E-12,-8.96E-15,9.99E-13
350137,0.59134,-9.76E-02,-2.24E-12,-1.24E-14,9.01E-13
350136,0.59639,-9.59E-02,-2.29E-12,-9.58E-15,8.38E-13
350319,0.68137,-1.3846,6.89E-12,4.42E-15,6.41E-14
393716,0.68735,-1.4046,6.93E-12,-2.52E-14,6.88E-14
183034,0.68334,-1.4002,6.94E-12,-2.33E-14,7.06E-14
192812,0.68542,-1.395,6.94E-12,-2.46E-14,6.79E-14
350322,0.67358,-1.3942,6.90E-12,6.03E-15,7.35E-14
393714,0.58817,-0.1029,-2.13E-12,-1.79E-14,8.95E-13
183036,0.59245,-0.10459,-2.11E-12,-1.01E-14,8.00E-13
350375,0.59663,-0.10348,-2.14E-12,-6.26E-15,7.62E-13
350432,0.61015,-5.78E-02,-3.43E-12,-1.18E-14,1.18E-12
350438,0.61483,-5.28E-02,-3.70E-12,-2.70E-14,1.10E-12
366160,0.61526,-5.63E-02,-3.57E-12,-2.02E-14,1.01E-12
393708,0.61889,-5.92E-02,-3.50E-12,-2.88E-14,8.20E-13
350477,0.61034,-7.34E-02,-2.93E-12,-1.04E-14,8.74E-13
350459,0.61356,-6.81E-02,-3.10E-12,-1.76E-14,8.27E-13
366155,0.6146,-7.24E-02,-2.99E-12,-1.50E-14,7.52E-13
350530,0.68787,-1.4345,6.93E-12,-6.93E-15,7.04E-14
350549,0.61012,-0.13198,-1.74E-12,-7.18E-15,3.83E-13
350002,0.61364,-0.12739,-1.80E-12,-1.09E-14,3.50E-13
366127,0.61424,-0.1307,-1.75E-12,-9.61E-15,3.30E-13
350635,0.61059,-8.83E-02,-2.53E-12,-1.08E-14,6.71E-13
350641,0.61478,-8.26E-02,-2.66E-12,-1.63E-14,6.18E-13
366099,0.61557,-8.67E-02,-2.58E-12,-1.24E-14,5.71E-13
393623,0.61878,-8.89E-02,-2.53E-12,-1.84E-14,4.69E-13
350717,0.66244,-1.3752,6.91E-12,8.23E-15,6.83E-14
366086,0.65861,-1.3758,6.93E-12,1.24E-14,7.10E-14
245229,0.65915,-1.3718,6.92E-12,1.29E-14,6.85E-14
245660,0.67795,-1.2914,6.81E-12,3.29E-15,5.85E-14
350945,0.61041,-0.10316,-2.21E-12,-9.15E-15,5.39E-13
350654,0.61362,-9.79E-02,-2.31E-12,-1.52E-14,4.97E-13
366054,0.61458,-0.10198,-2.24E-12,-1.28E-14,4.62E-13
350950,0.66415,-1.3352,6.88E-12,6.69E-15,6.46E-14
350953,0.66284,-1.3397,6.88E-12,1.10E-14,6.72E-14
183086,0.66048,-1.3385,6.89E-12,1.22E-14,6.86E-14
350956,0.65655,-1.3342,6.91E-12,1.16E-14,6.90E-14
393562,0.65524,-1.3388,6.92E-12,1.59E-14,7.16E-14
245762,0.68555,-1.3514,6.88E-12,-6.38E-15,5.11E-14
393543,0.68652,-1.3151,6.85E-12,-2.43E-14,4.31E-14
183092,0.6839,-1.3111,6.85E-12,-2.33E-14,4.91E-14
192814,0.68507,-1.3057,6.85E-12,-2.38E-14,4.95E-14
350998,0.67463,-1.3049,6.82E-12,4.98E-15,6.26E-14
393530,0.6513,-1.3271,6.92E-12,2.27E-14,7.52E-14
183097,0.65433,-1.323,6.91E-12,1.88E-14,7.50E-14
351038,0.65812,-1.323,6.89E-12,1.23E-14,7.24E-14
183098,0.61531,-4.25E-02,-4.35E-12,6.82E-15,1.46E-12
350439,0.61566,-4.97E-02,-3.87E-12,-2.31E-14,1.21E-12
393525,0.6196,-4.42E-02,-4.31E-12,-5.41E-15,1.18E-12
351053,0.61059,-0.16234,-1.39E-12,-4.98E-15,2.86E-13
349648,0.61391,-0.15713,-1.44E-12,-8.30E-15,2.55E-13
366031,0.61469,-0.16128,-1.40E-12,-7.11E-15,2.46E-13
351058,0.66417,-1.5145,6.93E-12,6.71E-15,6.53E-14
351061,0.66291,-1.5192,6.94E-12,1.07E-14,6.54E-14
183103,0.66053,-1.5179,6.95E-12,1.17E-14,6.58E-14
351064,0.65667,-1.5118,6.97E-12,1.31E-14,6.54E-14
393514,0.65541,-1.5165,6.97E-12,1.70E-14,6.55E-14
199390,0.59056,-5.23E-02,-3.18E-12,-1.81E-14,1.91E-12
351084,0.59589,-5.11E-02,-3.34E-12,-1.78E-14,1.87E-12
351089,0.59576,-6.68E-02,-2.92E-12,-1.29E-14,1.35E-12
351090,0.59182,-6.86E-02,-2.80E-12,-1.10E-14,1.38E-12
366016,0.6872,-8.19E-02,7.53E-12,4.54E-15,8.72E-13
351111,0.68606,-8.51E-02,7.52E-12,5.22E-15,8.28E-13
393464,0.62126,-1.79E-02,-7.96E-12,-9.19E-14,4.27E-12
351133,0.61509,-1.80E-02,-6.12E-12,9.74E-14,3.93E-12
351125,0.61507,-1.30E-02,-6.23E-12,3.88E-14,5.35E-12
183115,0.61711,-1.66E-02,-6.58E-12,7.77E-14,4.38E-12
351135,0.62124,-1.29E-02,-8.06E-12,-1.51E-13,5.69E-12
407323,0.69315,-1.333,6.91E-12,-1.42E-14,3.15E-14
289350,0.65952,-1.2714,6.84E-12,1.12E-14,7.65E-14
365973,0.65915,-1.2784,6.85E-12,1.33E-14,7.33E-14
183135,0.65413,-1.2349,6.85E-12,1.25E-14,8.65E-14
351277,0.65696,-1.2361,6.84E-12,9.88E-15,8.30E-14
351281,0.68309,-1.1695,6.78E-12,-4.14E-16,9.41E-14
351283,0.68601,-1.1731,6.78E-12,-1.45E-15,9.54E-14
351282,0.68138,-1.1736,6.77E-12,-8.30E-16,9.35E-14
351288,0.66298,-1.1956,6.80E-12,7.65E-15,8.74E-14
365957,0.65915,-1.1962,6.82E-12,1.31E-14,8.74E-14
289212,0.65915,-1.1925,6.81E-12,1.36E-14,8.61E-14
351347,0.65955,-1.1817,6.81E-12,1.12E-14,8.85E-14
365946,0.65915,-1.1888,6.81E-12,1.22E-14,8.72E-14
351394,0.66412,-1.1558,6.80E-12,6.12E-15,8.87E-14
351397,0.66288,-1.1604,6.80E-12,1.04E-14,8.90E-14
183147,0.66055,-1.1592,6.81E-12,1.15E-14,8.88E-14
351400,0.65655,-1.1549,6.83E-12,1.21E-14,8.74E-14
393347,0.65531,-1.1595,6.83E-12,1.65E-14,8.77E-14
242254,0.65963,-0.91297,6.71E-12,1.71E-14,7.36E-14
351550,0.6595,-5.70E-02,8.63E-12,6.72E-15,8.64E-13
351532,0.65707,-5.24E-02,8.83E-12,2.31E-14,9.06E-13
365988,0.68857,-1.1541,6.78E-12,-8.65E-15,9.38E-14
351237,0.68706,-1.1589,6.78E-12,-4.45E-15,9.30E-14
393289,0.65784,-9.50E-02,7.75E-12,2.33E-14,3.54E-13
393251,0.6513,-1.1478,6.85E-12,2.26E-14,8.95E-14
183170,0.65413,-1.1452,6.84E-12,1.77E-14,9.22E-14
351763,0.65695,-1.1464,6.82E-12,1.13E-14,9.28E-14
245230,0.65915,-1.3606,6.92E-12,1.83E-14,7.11E-14
351789,0.68855,-0.18032,6.89E-12,-2.56E-15,2.52E-13
183179,0.69124,-0.18223,6.88E-12,-4.90E-15,2.57E-13
351791,0.69451,-0.17429,6.90E-12,-5.84E-16,2.83E-13
351799,0.65915,-1.0916,6.81E-12,1.11E-14,8.50E-14
365882,0.65915,-1.0991,6.81E-12,1.15E-14,8.50E-14
351846,0.67745,-1.0937,6.78E-12,8.97E-16,8.58E-14
351852,0.68065,-1.0968,6.77E-12,-2.75E-16,8.53E-14
351850,0.67604,-1.0972,6.78E-12,1.33E-15,8.47E-14
392650,0.65532,-0.82693,6.68E-12,1.73E-14,7.26E-14
351938,0.68157,-0.16616,6.95E-12,3.07E-15,2.49E-13
183192,0.67678,-0.16122,7.00E-12,4.89E-15,2.46E-13
351936,0.67423,-0.15964,7.01E-12,5.05E-15,2.38E-13
351931,0.67495,-0.16479,6.99E-12,3.48E-15,2.25E-13
365859,0.68786,-0.17129,6.92E-12,1.45E-15,2.65E-13
352001,0.68613,-0.17436,6.92E-12,1.11E-15,2.54E-13
352017,0.65824,-0.14128,7.23E-12,1.55E-14,1.87E-13
352030,0.68157,-1.1156,6.78E-12,3.40E-15,8.83E-14
393171,0.68754,-1.1355,6.80E-12,-2.56E-14,9.52E-14
183203,0.68434,-1.1314,6.81E-12,-2.43E-14,9.69E-14
192816,0.68561,-1.126,6.81E-12,-2.43E-14,9.54E-14
352033,0.67473,-1.1255,6.78E-12,4.02E-15,9.30E-14
407724,0.69315,-1.0639,6.84E-12,-1.63E-14,6.28E-14
352129,0.65965,-0.14788,7.17E-12,3.72E-15,1.82E-13
243653,0.68456,-0.88217,6.67E-12,-8.61E-15,5.76E-14
243654,0.6809,-0.8848,6.66E-12,-3.02E-15,6.05E-14
352167,0.67819,-1.2075,6.77E-12,2.64E-15,8.71E-14
393116,0.68658,-1.2254,6.78E-12,-1.93E-14,7.40E-14
183218,0.68397,-1.2214,6.79E-12,-2.09E-14,7.77E-14
192817,0.68523,-1.2159,6.78E-12,-2.15E-14,7.95E-14
352170,0.67473,-1.2151,6.77E-12,4.98E-15,8.51E-14
393075,0.65239,-0.16245,7.14E-12,1.73E-14,1.20E-13
183241,0.65552,-0.15874,7.13E-12,1.27E-14,1.39E-13
352362,0.65854,-0.1591,7.11E-12,6.53E-15,1.52E-13
349428,0.65624,-0.15593,7.14E-12,7.48E-15,1.46E-13
352378,0.65766,-1.0556,6.82E-12,8.13E-15,8.05E-14
352441,0.66421,-0.97742,6.72E-12,7.15E-15,6.54E-14
352444,0.6638,-0.98219,6.73E-12,9.74E-15,6.73E-14
183257,0.66138,-0.97999,6.74E-12,1.10E-14,6.86E-14
352447,0.65655,-0.97557,6.75E-12,1.33E-14,6.75E-14
393032,0.65614,-0.98035,6.76E-12,1.59E-14,6.93E-14
407487,0.68257,-1.0172,6.74E-12,-3.53E-15,5.22E-14
378819,0.68055,-1.0133,6.74E-12,-1.06E-15,5.40E-14
352570,0.65541,-0.24183,6.81E-12,1.14E-14,8.35E-14
392979,0.65347,-0.23829,6.83E-12,1.76E-14,7.84E-14
183273,0.65731,-0.23607,6.82E-12,8.37E-15,8.08E-14
352568,0.65996,-0.23701,6.81E-12,2.16E-15,8.76E-14
352647,0.67419,-0.23404,6.76E-12,5.96E-15,1.19E-13
352648,0.67035,-0.23746,6.76E-12,4.23E-15,1.10E-13
183276,0.67428,-0.23707,6.75E-12,5.54E-15,1.17E-13
352639,0.67325,-0.24312,6.74E-12,4.15E-15,1.12E-13
392974,0.67709,-0.2397,6.74E-12,5.88E-15,1.21E-13
352827,0.66298,-1.106,6.80E-12,6.96E-15,8.61E-14
365729,0.65915,-1.1066,6.82E-12,1.21E-14,8.65E-14
227068,0.65915,-1.1028,6.81E-12,1.20E-14,8.47E-14
352853,0.6631,-0.92679,6.70E-12,7.70E-15,7.06E-14
365726,0.65915,-0.92721,6.71E-12,1.21E-14,7.22E-14
242253,0.65927,-0.92365,6.71E-12,1.16E-14,7.07E-14
392902,0.68819,-0.95654,6.71E-12,-1.58E-14,5.71E-14
392884,0.65762,-0.18508,6.98E-12,2.20E-14,1.24E-13
353022,0.66508,-0.18188,6.95E-12,1.46E-14,1.52E-13
353015,0.66794,-0.18696,6.92E-12,8.20E-15,1.58E-13
183307,0.66304,-0.18449,6.95E-12,1.49E-14,1.42E-13
353024,0.66048,-0.19017,6.94E-12,1.57E-14,1.30E-13
392869,0.6513,-0.96846,6.77E-12,2.50E-14,7.31E-14
183309,0.65413,-0.96589,6.76E-12,1.93E-14,7.49E-14
353079,0.65695,-0.96706,6.74E-12,1.18E-14,7.40E-14
183310,0.65446,-0.24902,6.80E-12,1.44E-14,8.02E-14
353080,0.6581,-0.2501,6.79E-12,5.70E-15,8.42E-14
352573,0.65521,-0.24512,6.81E-12,1.19E-14,8.51E-14
353119,0.6651,-0.27174,6.72E-12,1.21E-14,8.59E-14
353112,0.66796,-0.27714,6.70E-12,6.83E-15,8.83E-14
183317,0.66289,-0.2748,6.72E-12,1.26E-14,8.24E-14
353121,0.65981,-0.28164,6.73E-12,1.74E-14,7.77E-14
353246,0.66412,-0.88677,6.68E-12,6.31E-15,7.02E-14
353249,0.66286,-0.89147,6.68E-12,1.04E-14,7.13E-14
183326,0.66053,-0.89024,6.69E-12,1.16E-14,7.23E-14
353252,0.65655,-0.8859,6.71E-12,2.11E-14,7.20E-14
392820,0.65529,-0.8906,6.72E-12,2.52E-14,7.31E-14
353365,0.67397,-0.33276,6.62E-12,4.37E-15,7.44E-14
353372,0.67405,-0.3236,6.63E-12,3.87E-15,7.94E-14
353373,0.67024,-0.32711,6.63E-12,4.00E-15,7.56E-14
183333,0.67421,-0.3267,6.63E-12,3.78E-15,7.81E-14
392809,0.67779,-0.32925,6.62E-12,4.24E-15,7.82E-14
353433,0.66438,-0.26034,6.74E-12,7.95E-15,8.80E-14
353436,0.66346,-0.2657,6.73E-12,1.25E-14,8.60E-14
183339,0.66096,-0.26404,6.75E-12,1.33E-14,8.20E-14
353439,0.65672,-0.25883,6.78E-12,1.52E-14,7.43E-14
392802,0.6558,-0.2642,6.77E-12,1.97E-14,7.23E-14
365752,0.6876,-0.26073,6.70E-12,-9.15E-16,1.20E-13
392977,0.69226,-0.25811,6.72E-12,-3.25E-15,1.23E-13
353669,0.65781,-0.32299,6.69E-12,1.07E-14,6.27E-14
353681,0.65539,-0.33148,6.68E-12,1.06E-14,6.78E-14
392727,0.65327,-0.32787,6.70E-12,1.51E-14,6.31E-14
183361,0.65709,-0.32564,6.69E-12,1.05E-14,6.26E-14
353679,0.65993,-0.3266,6.67E-12,6.23E-15,6.74E-14
392672,0.65157,-0.34118,6.70E-12,1.74E-14,6.28E-14
183376,0.65446,-0.33869,6.69E-12,1.16E-14,6.60E-14
353744,0.6582,-0.33985,6.67E-12,8.04E-15,6.72E-14
353577,0.65531,-0.33487,6.68E-12,1.15E-14,6.96E-14
373382,0.67823,-0.38576,6.59E-12,1.53E-15,6.15E-14
297861,0.677,-0.38788,6.60E-12,2.24E-15,6.04E-14
297860,0.67593,-0.38365,6.60E-12,1.67E-15,6.16E-14
353774,0.66552,-0.80884,6.64E-12,8.05E-15,7.02E-14
353768,0.66838,-0.81442,6.63E-12,5.12E-15,6.89E-14
183381,0.66328,-0.81194,6.64E-12,8.73E-15,7.08E-14
353776,0.66073,-0.81849,6.66E-12,1.07E-14,7.23E-14
353803,0.65916,-0.8226,6.67E-12,1.02E-14,7.22E-14
365571,0.65916,-0.83007,6.67E-12,1.20E-14,6.98E-14
353817,0.66312,-1.0165,6.76E-12,7.19E-15,6.79E-14
365567,0.65915,-1.0169,6.77E-12,1.28E-14,7.08E-14
245457,0.65929,-1.0134,6.77E-12,1.27E-14,6.83E-14
353841,0.66427,-0.79726,6.64E-12,5.82E-15,7.12E-14
353844,0.66359,-0.80251,6.64E-12,8.21E-15,7.15E-14
183391,0.66111,-0.80112,6.65E-12,9.27E-15,7.18E-14
353847,0.65655,-0.79623,6.67E-12,1.15E-14,6.91E-14
392626,0.65586,-0.80149,6.67E-12,1.39E-14,6.94E-14
243667,0.69568,-0.71273,6.65E-12,-1.59E-14,9.86E-14
354038,0.66199,-0.39334,6.63E-12,8.40E-15,5.72E-14
354044,0.65775,-0.39668,6.65E-12,1.35E-14,5.70E-14
365517,0.65758,-0.39348,6.65E-12,1.29E-14,5.74E-14
392547,0.65453,-0.39067,6.66E-12,2.19E-14,5.50E-14
354062,0.67563,-0.5551,6.65E-12,9.16E-16,5.27E-14
354064,0.67798,-0.5581,6.65E-12,-1.88E-16,5.32E-14
354063,0.67461,-0.55818,6.65E-12,1.34E-15,5.47E-14
354065,0.68152,-0.54273,6.65E-12,-1.90E-15,4.57E-14
354067,0.6841,-0.54611,6.65E-12,-2.93E-15,4.53E-14
354066,0.68046,-0.54628,6.65E-12,-2.06E-15,4.76E-14
354118,0.65941,-0.41686,6.64E-12,6.59E-15,5.45E-14
354102,0.6578,-0.41267,6.64E-12,1.05E-14,5.05E-14
354182,0.67323,-0.42249,6.60E-12,2.92E-15,5.18E-14
354189,0.674,-0.41382,6.60E-12,2.69E-15,5.31E-14
354190,0.67029,-0.41699,6.60E-12,2.90E-15,5.31E-14
183422,0.67412,-0.41669,6.60E-12,2.62E-15,5.31E-14
392506,0.67694,-0.41932,6.59E-12,2.71E-15,5.18E-14
354201,0.66299,-0.83694,6.66E-12,6.90E-15,6.80E-14
365491,0.65916,-0.83754,6.67E-12,1.34E-14,6.96E-14
351895,0.65916,-0.8338,6.67E-12,1.25E-14,6.85E-14
183432,0.65572,-0.78592,6.68E-12,1.11E-14,7.58E-14
354272,0.65869,-0.78487,6.66E-12,8.84E-15,7.27E-14
392189,0.68325,-0.77519,6.62E-12,-1.46E-14,7.14E-14
392441,0.65157,-0.43084,6.68E-12,1.79E-14,6.02E-14
183445,0.65446,-0.42835,6.66E-12,1.37E-14,6.07E-14
354399,0.65811,-0.42944,6.65E-12,6.36E-15,5.85E-14
354080,0.65521,-0.42445,6.66E-12,1.08E-14,6.41E-14
354424,0.66429,-0.43979,6.62E-12,8.17E-15,5.31E-14
354427,0.66341,-0.445,6.63E-12,1.22E-14,5.36E-14
183448,0.661,-0.44323,6.64E-12,1.42E-14,5.37E-14
354430,0.65672,-0.43817,6.66E-12,1.39E-14,5.36E-14
392425,0.65585,-0.44338,6.66E-12,1.80E-14,5.40E-14
354471,0.66299,-0.74727,6.64E-12,7.39E-15,7.92E-14
365424,0.65968,-0.74784,6.65E-12,1.03E-14,7.77E-14
227038,0.65968,-0.7441,6.65E-12,9.64E-15,7.72E-14
392399,0.65759,-0.4541,6.65E-12,2.01E-14,5.50E-14
354495,0.66494,-0.45101,6.63E-12,1.18E-14,5.32E-14
354488,0.66756,-0.45652,6.62E-12,5.66E-15,5.26E-14
183456,0.66275,-0.45395,6.63E-12,1.22E-14,5.36E-14
354497,0.66021,-0.45961,6.65E-12,1.40E-14,5.44E-14
402657,0.68712,-0.74661,6.61E-12,-4.26E-15,8.63E-14
354618,0.66421,-0.70839,6.65E-12,5.54E-15,8.41E-14
354621,0.6638,-0.71317,6.65E-12,8.47E-15,8.46E-14
183466,0.66138,-0.71097,6.66E-12,9.49E-15,8.25E-14
354624,0.65654,-0.70657,6.68E-12,1.07E-14,7.79E-14
392371,0.65614,-0.71134,6.68E-12,1.36E-14,7.84E-14
354926,0.67324,-0.51224,6.63E-12,3.12E-15,4.95E-14
354933,0.67402,-0.50354,6.62E-12,2.60E-15,5.05E-14
354934,0.67032,-0.50677,6.63E-12,2.97E-15,5.12E-14
183489,0.67412,-0.50643,6.62E-12,2.49E-15,5.04E-14
392297,0.67694,-0.50901,6.62E-12,2.74E-15,4.88E-14
392293,0.68266,-0.47539,6.61E-12,1.55E-16,4.80E-14
392288,0.6513,-0.69947,6.71E-12,1.75E-14,7.71E-14
183492,0.65413,-0.69689,6.70E-12,1.40E-14,8.03E-14
354965,0.65695,-0.69805,6.69E-12,7.86E-15,8.14E-14
354672,0.65413,-0.69316,6.70E-12,1.42E-14,8.15E-14
354973,0.66303,-0.65757,6.67E-12,5.66E-15,7.46E-14
365348,0.65919,-0.65817,6.68E-12,1.05E-14,7.39E-14
229644,0.65919,-0.65444,6.68E-12,1.01E-14,7.15E-14
407583,0.69308,-0.70653,6.65E-12,-1.67E-14,9.54E-14
355063,0.65781,-0.592,6.70E-12,1.49E-14,6.18E-14
355090,0.6599,-0.59557,6.69E-12,8.68E-15,6.46E-14
183517,0.65706,-0.5946,6.70E-12,1.46E-14,6.30E-14
392168,0.65327,-0.59686,6.72E-12,1.87E-14,6.57E-14
355096,0.65536,-0.60043,6.71E-12,1.24E-14,6.84E-14
392161,0.65247,-0.52086,6.70E-12,1.92E-14,6.02E-14
183520,0.65565,-0.5173,6.68E-12,1.32E-14,6.02E-14
355114,0.65872,-0.51805,6.67E-12,7.29E-15,5.79E-14
354899,0.65644,-0.51449,6.68E-12,1.31E-14,6.24E-14
242671,0.68862,-0.62867,6.67E-12,-2.45E-15,7.44E-14
242677,0.69002,-0.63522,6.68E-12,-1.59E-14,7.87E-14
